,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2009-12-21,130.47999572753906,133.1999969482422,130.19000244140625,132.7899932861328,132.7899932861328,9473600,AMZN,146.07886,129.11000061035156,-3.67999267578125,0.0
2009-12-28,139.75,141.97999572753906,138.52999877929688,139.30999755859375,139.30999755859375,8763900,AMZN,148.6929,125.77999877929688,-13.529998779296875,0.0
2009-12-29,141.2899932861328,142.5800018310547,138.5500030517578,139.41000366210938,139.41000366210938,8400600,AMZN,150.0198,126.62000274658203,-12.790000915527344,0.0
2010-01-06,134.60000610351562,134.72999572753906,131.64999389648438,132.25,132.25,7178800,AMZN,150.37207,126.02999877929689,-6.220001220703111,0.0
2010-01-12,128.99000549316406,129.82000732421875,126.55000305175781,127.3499984741211,127.3499984741211,9096300,AMZN,147.0184,119.09999847412108,-8.250000000000014,0.0
2010-01-13,127.9000015258789,129.7100067138672,125.75,129.11000061035156,129.11000061035156,10723200,AMZN,146.01501,115.94000244140625,-13.169998168945312,0.0
2010-01-14,129.13999938964844,130.3800048828125,126.4000015258789,127.3499984741211,127.3499984741211,9774900,AMZN,145.10687,117.38999938964844,-9.959999084472656,0.0
2010-01-28,124.43000030517578,127.19999694824219,122.80000305175781,126.02999877929688,126.02999877929688,27293100,AMZN,139.3491,117.51999664306639,-8.510002136230483,0.0
2010-02-24,117.95999908447266,119.80000305175781,117.1500015258789,119.72000122070312,119.72000122070312,7389900,AMZN,134.81458,131.33999633789062,11.6199951171875,0.0
2010-02-25,118.16999816894531,118.33999633789062,115.8499984741211,118.19999694824219,118.19999694824219,9533400,AMZN,134.40198,132.75999450683594,14.55999755859375,0.0
2010-02-26,117.87999725341797,119.43000030517578,117.0,118.4000015258789,118.4000015258789,5721600,AMZN,133.9379,130.35000610351562,11.950004577636719,0.0
2010-03-02,125.01000213623047,127.3499984741211,124.80000305175781,125.52999877929688,125.52999877929688,12097500,AMZN,134.77095,129.25999450683594,3.7299957275390625,0.0
2010-03-11,130.4499969482422,133.6199951171875,130.36000061035156,133.5800018310547,133.5800018310547,7240800,AMZN,141.50836,131.80999755859375,-1.7700042724609375,0.0
2010-03-12,134.1999969482422,134.1999969482422,131.17999267578125,131.82000732421875,131.82000732421875,6150800,AMZN,142.43158,131.49000549316406,-0.3300018310546875,0.0
2010-03-15,131.6999969482422,132.0,128.6300048828125,131.1300048828125,131.1300048828125,6329200,AMZN,143.06735,135.55999755859375,4.42999267578125,0.0
2010-04-14,140.33999633789062,144.5,139.1999969482422,144.27999877929688,144.27999877929688,7900300,AMZN,150.50389,130.92999267578125,-13.350006103515625,0.0
2010-04-19,142.35000610351562,143.6699981689453,139.1300048828125,142.42999267578125,142.42999267578125,6022000,AMZN,153.9595,131.2899932861328,-11.139999389648438,0.0
2010-04-21,145.1699981689453,149.0,143.52000427246094,146.42999267578125,146.42999267578125,7374400,AMZN,155.37335,133.8699951171875,-12.55999755859375,0.0
2010-04-22,147.00999450683594,151.08999633789062,145.8800048828125,150.08999633789062,150.08999633789062,15165800,AMZN,156.67357,131.47000122070312,-18.6199951171875,0.0
2010-04-28,142.58999633789062,142.75,138.69000244140625,139.35000610351562,139.35000610351562,9235300,AMZN,159.07236,124.58999633789061,-14.760009765625014,0.0
2010-04-30,141.39999389648438,141.39999389648438,136.91000366210938,137.10000610351562,137.10000610351562,6113500,AMZN,157.7646,122.72000122070314,-14.380004882812486,0.0
2010-05-04,135.6199951171875,135.80999755859375,128.3800048828125,129.8300018310547,129.8300018310547,12667800,AMZN,155.253,124.86000061035155,-4.970001220703139,0.0
2010-05-07,127.97000122070312,131.17999267578125,123.76000213623047,124.9800033569336,124.9800033569336,11927600,AMZN,149.29468,125.45999908447264,0.4799957275390483,0.0
2010-05-18,130.13999938964844,131.25,125.51000213623047,126.27999877929688,126.27999877929688,5256900,AMZN,143.41689,117.91000366210939,-8.369995117187486,0.0
2010-06-01,124.97000122070312,126.56999969482422,123.0199966430664,123.23999786376953,123.23999786376953,3659500,AMZN,135.26575,122.30999755859375,-0.9300003051757812,0.0
2010-06-02,124.0199966430664,126.43000030517578,121.6500015258789,126.30999755859375,126.30999755859375,4764700,AMZN,135.13918,121.44999694824219,-4.8600006103515625,0.0
2010-06-16,125.38999938964844,127.9800033569336,125.36000061035156,126.9000015258789,126.9000015258789,3964300,AMZN,133.36627,116.22000122070314,-10.680000305175767,0.0
2010-07-07,109.83999633789062,113.62999725341797,109.80999755859375,113.43000030517578,113.43000030517578,4941000,AMZN,122.672775,117.12999725341797,3.6999969482421875,0.0
2010-07-12,117.80999755859375,119.69999694824219,117.31999969482422,119.51000213623047,119.51000213623047,4783600,AMZN,123.18798,120.06999969482422,0.55999755859375,0.0
2010-07-13,120.69000244140625,124.87999725341797,120.30000305175781,123.6500015258789,123.6500015258789,7091100,AMZN,124.498634,122.41999816894533,-1.2300033569335795,0.0
2010-07-19,118.37999725341797,120.73999786376953,117.0,119.94000244140625,119.94000244140625,5030900,AMZN,129.07613,128.8300018310547,8.889999389648438,0.0
2010-07-30,115.52999877929688,118.73999786376953,114.51000213623047,117.88999938964844,117.88999938964844,7077500,AMZN,130.57808,127.76000213623048,9.870002746582045,0.0
2010-08-06,126.72000122070312,128.39999389648438,125.9000015258789,128.32000732421875,128.32000732421875,5065200,AMZN,134.8267,126.63999938964844,-1.6800079345703125,0.0
2010-08-10,127.94999694824219,130.0,127.37999725341797,130.0,130.0,5706900,AMZN,137.58485,124.8300018310547,-5.169998168945298,0.0
2010-08-12,123.76000213623047,127.0,123.55000305175781,126.55999755859375,126.55999755859375,4367900,AMZN,138.85164,135.2100067138672,8.650009155273438,0.0
2010-08-17,127.33999633789062,129.97999572753906,126.79000091552734,128.86000061035156,128.86000061035156,5044700,AMZN,138.56006,139.13999938964844,10.279998779296875,0.0
2010-08-23,127.86000061035156,129.22000122070312,126.5,126.5999984741211,126.5999984741211,3861300,AMZN,138.84499,145.75,19.150001525878906,0.0
2010-08-27,125.45999908447266,126.63999938964844,122.25,126.63999938964844,126.63999938964844,5080000,AMZN,136.92982,151.3000030517578,24.660003662109375,0.0
2010-09-09,140.38999938964844,141.3699951171875,139.25999450683594,140.3800048828125,140.3800048828125,4958000,AMZN,143.59996,157.05999755859375,16.67999267578125,0.0
2010-09-14,144.5,146.6999969482422,143.8300018310547,145.75,145.75,4319400,AMZN,149.26227,160.8699951171875,15.1199951171875,0.0
2010-09-15,144.8800048828125,145.6199951171875,143.55999755859375,145.4499969482422,145.4499969482422,4903600,AMZN,150.91077,155.39999389648438,9.949996948242188,0.0
2010-09-20,148.6999969482422,151.9499969482422,147.35000610351562,151.3000030517578,151.3000030517578,6449400,AMZN,155.65059,153.02999877929688,1.7299957275390625,0.0
2010-09-24,155.42999267578125,160.88999938964844,155.4199981689453,160.72999572753906,160.72999572753906,10590600,AMZN,161.9476,164.63999938964844,3.910003662109375,0.0
2010-09-29,159.02999877929688,161.77999877929688,157.75,158.99000549316406,158.99000549316406,7287500,AMZN,167.66414,158.6699981689453,-0.32000732421875,0.0
2010-10-19,160.67999267578125,162.8000030517578,157.0,158.6699981689453,158.6699981689453,7525000,AMZN,171.11067,170.27000427246094,11.600006103515625,0.0
2010-10-20,158.77999877929688,159.8699951171875,156.57000732421875,158.6699981689453,158.6699981689453,5790400,AMZN,171.6238,173.3300018310547,14.660003662109375,0.0
2010-11-05,169.35000610351562,171.64999389648438,168.58999633789062,170.77000427246094,170.77000427246094,5212200,AMZN,181.09352,179.49000549316406,8.720001220703125,0.0
2010-11-23,168.61000061035156,168.80999755859375,164.6199951171875,168.1999969482422,168.1999969482422,6465300,AMZN,177.59808,175.57000732421875,7.3700103759765625,0.0
2010-11-29,179.99000549316406,181.83999633789062,177.57000732421875,179.49000549316406,179.49000549316406,9695000,AMZN,183.05183,183.2899932861328,3.79998779296875,0.0
2010-12-09,177.77000427246094,178.11000061035156,173.8000030517578,174.85000610351562,174.85000610351562,4555500,AMZN,190.81232,180.0,5.149993896484375,0.0
2010-12-10,174.8800048828125,175.9499969482422,173.36000061035156,175.6199951171875,175.6199951171875,3565500,AMZN,190.62671,184.22000122070312,8.600006103515625,0.0
2010-12-16,175.5800018310547,178.3000030517578,175.0399932861328,178.0399932861328,178.0399932861328,4121500,AMZN,189.35687,185.49000549316406,7.45001220703125,0.0
2010-12-28,182.10000610351562,182.77000427246094,181.0500030517578,181.08999633789062,181.08999633789062,1975000,AMZN,194.24129,186.8699951171875,5.779998779296875,0.0
2010-12-30,183.9199981689453,184.5500030517578,182.75,182.75,182.75,1961200,AMZN,194.69536,177.4199981689453,-5.3300018310546875,0.0
2011-01-04,186.14999389648438,187.6999969482422,183.77999877929688,185.00999450683594,185.00999450683594,5031800,AMZN,195.11871,175.38999938964844,-9.6199951171875,0.0
2011-01-05,184.10000610351562,187.4499969482422,184.07000732421875,187.4199981689453,187.4199981689453,3418800,AMZN,195.57796,184.4499969482422,-2.970001220703125,0.0
2011-01-12,185.36000061035156,185.3800048828125,183.3000030517578,184.0800018310547,184.0800018310547,2679100,AMZN,196.94533,173.7100067138672,-10.3699951171875,0.0
2011-01-14,185.5,188.94000244140625,184.9199981689453,188.75,188.75,3662800,AMZN,197.03932,176.42999267578125,-12.32000732421875,0.0
2011-01-27,177.47999572753906,185.0,177.30999755859375,184.4499969482422,184.4499969482422,14594400,AMZN,193.18863,187.75999450683594,3.30999755859375,0.0
2011-02-18,187.5399932861328,188.5,185.1300048828125,186.5,186.5,4178600,AMZN,200.73642,166.72999572753906,-19.770004272460938,0.0
2011-02-23,180.25,181.14999389648438,174.38999938964844,176.67999267578125,176.67999267578125,5482000,AMZN,199.80673,164.6999969482422,-11.979995727539062,0.0
2011-02-25,178.9499969482422,180.75,177.10000610351562,177.24000549316406,177.24000549316406,4191400,AMZN,197.02023,161.82000732421875,-15.419998168945312,0.0
2011-03-07,171.9199981689453,172.08999633789062,166.24000549316406,169.0800018310547,169.0800018310547,5932900,AMZN,186.7937,169.35000610351562,0.2700042724609375,0.0
2011-03-08,169.38999938964844,169.7100067138672,166.72000122070312,166.88999938964844,166.88999938964844,4219000,AMZN,185.42282,174.6199951171875,7.7299957275390625,0.0
2011-03-10,167.07000732421875,168.47000122070312,164.82000732421875,166.13999938964844,166.13999938964844,5998400,AMZN,182.99512,180.1300048828125,13.990005493164062,0.0
2011-03-17,165.91000366210938,166.3000030517578,160.77999877929688,160.97000122070312,160.97000122070312,6471400,AMZN,178.33562,184.91000366210938,23.94000244140625,0.0
2011-03-23,162.3000030517578,166.25999450683594,160.82000732421875,165.32000732421875,165.32000732421875,4721300,AMZN,175.97685,182.2899932861328,16.969985961914062,0.0
2011-03-25,171.63999938964844,173.49000549316406,170.3000030517578,170.97999572753906,170.97999572753906,4293800,AMZN,177.2871,180.00999450683594,9.029998779296875,0.0
2011-03-29,170.72999572753906,174.83999633789062,170.07000732421875,174.6199951171875,174.6199951171875,4884600,AMZN,179.50784,178.82000732421875,4.20001220703125,0.0
2011-04-04,180.88999938964844,183.61000061035156,180.69000244140625,182.94000244140625,182.94000244140625,4186400,AMZN,187.8011,182.3000030517578,-0.6399993896484375,0.0
2011-04-05,182.10000610351562,186.36000061035156,181.8000030517578,185.2899932861328,185.2899932861328,5569200,AMZN,189.86421,196.6300048828125,11.340011596679688,0.0
2011-04-11,184.86000061035156,186.49000549316406,181.85000610351562,184.0399932861328,184.0399932861328,3297100,AMZN,195.55498,198.4499969482422,14.410003662109375,0.0
2011-04-20,181.6199951171875,185.0,181.58999633789062,183.8699951171875,183.8699951171875,4067500,AMZN,193.7398,206.07000732421875,22.20001220703125,0.0
2011-04-21,184.55999755859375,185.97000122070312,183.0500030517578,185.88999938964844,185.88999938964844,3348100,AMZN,193.87044,202.55999755859375,16.669998168945312,0.0
2011-05-02,196.57000732421875,203.4199981689453,196.17999267578125,201.19000244140625,201.19000244140625,9398100,AMZN,203.74364,196.22000122070312,-4.970001220703125,0.0
2011-05-10,201.94000244140625,205.2899932861328,201.55999755859375,203.94000244140625,203.94000244140625,5885900,AMZN,213.89803,192.39999389648438,-11.540008544921875,0.0
2011-05-18,194.1300048828125,198.27999877929688,193.25,197.08999633789062,197.08999633789062,4955800,AMZN,215.97963,189.67999267578125,-7.410003662109375,0.0
2011-05-20,197.9499969482422,199.8000030517578,197.24000549316406,198.64999389648438,198.64999389648438,3381000,AMZN,214.5913,186.2899932861328,-12.360000610351562,0.0
2011-05-23,195.55999755859375,197.2899932861328,192.02000427246094,196.22000122070312,196.22000122070312,4200000,AMZN,213.80074,189.9600067138672,-6.2599945068359375,0.0
2011-05-24,197.0,197.0,193.0,193.27000427246094,193.27000427246094,2972700,AMZN,212.91809,185.97999572753906,-7.290008544921875,0.0
2011-05-31,195.94000244140625,198.44000244140625,195.02999877929688,196.69000244140625,196.69000244140625,3409000,AMZN,209.59248,194.22999572753906,-2.4600067138671875,0.0
2011-06-03,191.22999572753906,193.2100067138672,187.6199951171875,188.32000732421875,188.32000732421875,4974500,AMZN,207.80466,192.5500030517578,4.2299957275390625,0.0
2011-06-06,188.00999450683594,189.85000610351562,185.17999267578125,185.69000244140625,185.69000244140625,3716000,AMZN,206.60095,201.25,15.55999755859375,0.0
2011-06-13,186.80999755859375,189.30999755859375,184.86000061035156,186.2899932861328,186.2899932861328,3868900,AMZN,201.75453,213.19000244140625,26.900009155273438,0.0
2011-06-17,186.50999450683594,187.38999938964844,184.63999938964844,186.3699951171875,186.3699951171875,6322200,AMZN,200.14229,212.5500030517578,26.180007934570312,0.0
2011-06-21,188.3000030517578,195.0,187.1199951171875,194.22999572753906,194.22999572753906,4182600,AMZN,200.00449,213.5,19.270004272460938,0.0
2011-06-30,200.77999877929688,205.1999969482422,200.5,204.49000549316406,204.49000549316406,4448100,AMZN,209.64539,216.52000427246094,12.029998779296875,0.0
2011-07-12,214.63999938964844,215.64999389648438,211.1199951171875,211.22999572753906,211.22999572753906,3985700,AMZN,225.55891,211.6999969482422,0.470001220703125,0.0
2011-07-21,216.74000549316406,217.08999633789062,211.07000732421875,213.2100067138672,213.2100067138672,4545300,AMZN,228.47154,198.36000061035156,-14.850006103515625,0.0
2011-08-10,200.75999450683594,202.39999389648438,193.60000610351562,194.1300048828125,194.1300048828125,8757600,AMZN,222.45903,215.22999572753906,21.099990844726562,0.0
2011-08-15,202.05999755859375,205.27999877929688,198.32000732421875,202.9499969482422,202.9499969482422,4785900,AMZN,217.70688,216.17999267578125,13.229995727539062,0.0
2011-08-17,198.52999877929688,199.60000610351562,193.74000549316406,195.92999267578125,195.92999267578125,3991100,AMZN,216.07158,217.25999450683594,21.330001831054688,0.0
2011-09-21,234.50999450683594,240.52000427246094,231.80999755859375,231.8699951171875,231.8699951171875,5881500,AMZN,245.54276,236.80999755859372,4.940002441406222,0.0
2011-10-03,217.00999450683594,221.60000610351562,211.38999938964844,211.97999572753906,211.97999572753906,6624400,AMZN,244.26279,237.61000061035156,25.6300048828125,0.0
2011-10-06,220.27999877929688,223.6199951171875,217.5500030517578,221.50999450683594,221.50999450683594,6849300,AMZN,238.21013,206.77999877929688,-14.729995727539062,0.0
2011-10-12,236.63999938964844,241.83999633789062,234.3300018310547,236.80999755859375,236.80999755859375,6510800,AMZN,242.4359,215.6199951171875,-21.19000244140625,0.0
2011-10-17,244.2899932861328,246.7100067138672,240.6699981689453,242.3300018310547,242.3300018310547,4779000,AMZN,251.1679,217.0,-25.330001831054688,0.0
2011-10-21,236.91000366210938,237.0,230.60000610351562,234.77999877929688,234.77999877929688,4572500,AMZN,255.59802,217.38999938964844,-17.389999389648438,0.0
2011-10-25,238.58999633789062,239.00999450683594,225.88999938964844,227.14999389648438,227.14999389648438,14012600,AMZN,255.1937,217.8300018310547,-9.319992065429688,0.0
2011-11-02,215.5500030517578,216.7899932861328,212.72000122070312,215.6199951171875,215.6199951171875,6122000,AMZN,235.46574,188.99000549316406,-26.629989624023438,0.0
2011-11-04,217.64999389648438,218.22999572753906,214.3300018310547,216.47999572753906,216.47999572753906,4065800,AMZN,233.61275,194.14999389648438,-22.330001831054688,0.0
2011-11-07,216.83999633789062,220.1999969482422,214.0,217.0,217.0,3860000,AMZN,233.34789,188.38999938964844,-28.610000610351562,0.0
2011-11-09,214.9499969482422,215.6999969482422,210.60000610351562,211.22000122070312,211.22000122070312,4680600,AMZN,233.18066,197.1300048828125,-14.089996337890625,0.0
2011-11-25,190.41000366210938,190.8300018310547,181.50999450683594,182.39999389648438,182.39999389648438,4972000,AMZN,216.01846,181.25999450683594,-1.1399993896484375,0.0
2011-11-28,191.64999389648438,194.6199951171875,190.5399932861328,194.14999389648438,194.14999389648438,7207300,AMZN,213.22163,179.3300018310547,-14.819992065429688,0.0
2011-12-16,182.4199981689453,184.41000366210938,180.30999755859375,181.25999450683594,181.25999450683594,6664100,AMZN,202.12714,179.33999633789062,-1.9199981689453125,0.0
2011-12-23,179.22000122070312,179.67999267578125,175.60000610351562,177.27999877929688,177.27999877929688,3496500,AMZN,195.4356,189.44000244140625,12.160003662109375,0.0
2012-01-27,193.08999633789062,196.5,192.3300018310547,195.3699951171875,195.3699951171875,4659000,AMZN,202.00826,182.5,-12.8699951171875,0.0
2012-01-31,194.0,195.6300048828125,189.6999969482422,194.44000244140625,194.44000244140625,12772200,AMZN,204.46182,180.5800018310547,-13.860000610351562,0.0
2012-02-08,184.9499969482422,186.49000549316406,182.91000366210938,185.47999572753906,185.47999572753906,5476600,AMZN,200.59146,180.0399932861328,-5.44000244140625,0.0
2012-02-13,187.1699981689453,192.5,185.67999267578125,191.58999633789062,191.58999633789062,6071400,AMZN,200.47816,181.08999633789062,-10.5,0.0
2012-02-15,191.2899932861328,191.5399932861328,183.25999450683594,184.47000122070312,184.47000122070312,7794400,AMZN,202.11917,187.63999938964844,3.1699981689453125,0.0
2012-02-16,177.7899932861328,181.67999267578125,175.13999938964844,179.92999267578125,179.92999267578125,12563800,AMZN,201.99365,184.32000732421875,4.3900146484375,0.0
2012-02-17,180.08999633789062,183.41000366210938,179.36000061035156,182.5,182.5,7418100,AMZN,201.48067,183.38999938964844,0.8899993896484375,0.0
2012-02-29,183.88999938964844,184.0,179.00999450683594,179.69000244140625,179.69000244140625,5300300,AMZN,196.04233,191.72999572753906,12.039993286132812,0.0
2012-03-12,184.1300048828125,185.39999389648438,182.1999969482422,183.38999938964844,183.38999938964844,2587600,AMZN,196.40178,198.0500030517578,14.660003662109375,0.0
2012-03-13,183.9199981689453,184.8699951171875,180.77000427246094,184.58999633789062,184.58999633789062,4405800,AMZN,196.6869,199.66000366210938,15.07000732421875,0.0
2012-03-14,183.64999389648438,184.32000732421875,181.13999938964844,182.25999450683594,182.25999450683594,3699700,AMZN,196.75587,193.99000549316406,11.730010986328125,0.0
2012-03-21,192.5,194.27999877929688,191.25999450683594,191.72999572753906,191.72999572753906,4214400,AMZN,198.56815,190.69000244140625,-1.0399932861328125,0.0
2012-03-30,205.02000427246094,206.85000610351562,201.8699951171875,202.50999450683594,202.50999450683594,4438100,AMZN,213.26553,188.24000549316406,-14.269989013671875,0.0
2012-04-16,189.00999450683594,189.47000122070312,183.64999389648438,185.5,185.5,4044300,AMZN,205.32384,225.16000366210938,39.660003662109375,0.0
2012-04-17,187.2100067138672,190.0399932861328,186.8699951171875,188.38999938964844,188.38999938964844,2829200,AMZN,204.08527,223.89999389648435,35.50999450683591,0.0
2012-04-18,188.82000732421875,193.4499969482422,188.74000549316406,191.07000732421875,191.07000732421875,4001900,AMZN,203.34805,222.97999572753906,31.909988403320312,0.0
2012-04-23,188.99000549316406,188.99000549316406,185.50999450683594,188.24000549316406,188.24000549316406,3481000,AMZN,202.78862,222.92999267578125,34.68998718261719,0.0
2012-04-26,193.57000732421875,196.36000061035156,193.02000427246094,195.99000549316406,195.99000549316406,10234000,AMZN,203.39911,218.36000061035156,22.3699951171875,0.0
2012-04-27,224.8300018310547,228.69000244140625,220.22000122070312,226.85000610351562,226.85000610351562,22116900,AMZN,207.78938,213.85000610351562,0.0,13.0
2012-05-29,214.3000030517578,216.5500030517578,212.2899932861328,214.75,214.75,2693900,AMZN,232.08614,224.02999877929685,9.279998779296847,0.0
2012-06-05,213.85000610351562,216.86000061035156,211.16000366210938,213.2100067138672,213.2100067138672,3543900,AMZN,226.46498,225.61000061035153,12.399993896484347,0.0
2012-06-06,214.6300048828125,218.39999389648438,214.52000427246094,217.63999938964844,217.63999938964844,2710100,AMZN,226.48694,225.6199951171875,7.9799957275390625,0.0
2012-06-07,219.64999389648438,221.49000549316406,218.11000061035156,218.8000030517578,218.8000030517578,3503900,AMZN,227.16096,221.30999755859375,2.5099945068359375,0.0
2012-06-08,218.61000061035156,219.4199981689453,216.66000366210938,218.47999572753906,218.47999572753906,2877000,AMZN,227.99846,228.35000610351565,9.870010375976591,0.0
2012-06-13,215.52000427246094,217.3800048828125,213.52000427246094,214.72999572753906,214.72999572753906,2325200,AMZN,229.63249,227.05999755859375,12.330001831054688,0.0
2012-06-14,215.25999450683594,216.5,212.55999755859375,214.4499969482422,214.4499969482422,3060900,AMZN,229.63403,225.0500030517578,10.600006103515625,0.0
2012-06-15,215.2899932861328,219.3300018310547,214.4600067138672,218.35000610351562,218.35000610351562,3785200,AMZN,229.72653,225.0500030517578,6.6999969482421875,0.0
2012-07-03,229.13999938964844,229.52999877929688,227.58999633789062,229.52999877929688,229.52999877929688,1331700,AMZN,238.28598,217.0500030517578,-12.479995727539062,0.0
2012-07-06,226.35000610351562,228.89999389648438,224.17999267578125,225.0500030517578,225.0500030517578,3203200,AMZN,239.70746,237.32000732421872,12.270004272460909,0.0
2012-07-13,215.6300048828125,219.30999755859375,213.8800048828125,218.38999938964844,218.38999938964844,2221900,AMZN,235.65993,234.97000122070312,16.580001831054688,0.0
2012-07-17,217.4499969482422,217.94000244140625,213.9600067138672,216.92999267578125,216.92999267578125,1987000,AMZN,232.80391,236.55999755859378,19.63000488281253,0.0
2012-07-20,225.36000061035156,229.38999938964844,225.2899932861328,228.2899932861328,228.2899932861328,4170000,AMZN,232.5193,232.74999999999997,4.460006713867159,0.0
2012-08-10,233.0800018310547,234.85000610351562,231.42999267578125,232.75,232.75,1852500,AMZN,248.88686,248.27000427246097,15.520004272460966,0.0
2012-08-20,241.3699951171875,241.64999389648438,238.1999969482422,240.35000610351562,240.35000610351562,1889900,AMZN,251.24225,255.6699981689453,15.319992065429688,0.0
2012-08-28,243.97000122070312,246.77999877929688,243.0,246.11000061035156,246.11000061035156,2742300,AMZN,256.51688,261.67999267578125,15.569992065429688,0.0
2012-09-05,247.61000061035156,248.61000061035156,245.3000030517578,246.22000122070312,246.22000122070312,2652600,AMZN,260.89236,249.66999816894528,3.449996948242159,0.0
2012-09-07,253.85000610351562,259.4200134277344,253.52000427246094,259.1400146484375,259.1400146484375,5029500,AMZN,263.1871,254.32000732421872,-4.820007324218778,0.0
2012-09-11,257.6000061035156,257.6000061035156,254.25999450683594,255.6699981689453,255.6699981689453,2524800,AMZN,266.67203,250.60000610351562,-5.0699920654296875,0.0
2012-09-25,256.3299865722656,258.95001220703125,251.02999877929688,252.4600067138672,252.4600067138672,4405800,AMZN,274.52643,243.94000244140628,-8.520004272460909,0.0
2012-10-18,247.77000427246094,250.91000366210938,242.6999969482422,244.85000610351562,244.85000610351562,5305300,AMZN,261.9488,226.47000122070312,-18.3800048828125,0.0
2012-10-22,238.80999755859375,238.9499969482422,232.32000732421875,233.77999877929688,233.77999877929688,4500000,AMZN,259.71136,222.9499969482422,-10.830001831054688,0.0
2012-10-24,235.8800048828125,235.94000244140625,227.9499969482422,228.49000549316406,228.49000549316406,3678700,AMZN,255.6522,225.22999572753903,-3.2600097656250284,0.0
2012-11-01,234.22999572753906,234.5500030517578,231.33999633789062,232.13999938964844,232.13999938964844,3905100,AMZN,249.6584,239.88000488281253,7.740005493164091,0.0
2012-11-02,234.00999450683594,237.39999389648438,232.11000061035156,232.4199981689453,232.4199981689453,3374700,AMZN,249.15408,243.61999511718747,11.199996948242159,0.0
2012-11-08,232.22000122070312,233.4499969482422,227.10000610351562,227.35000610351562,227.35000610351562,2982400,AMZN,248.38849,252.0500030517578,24.699996948242188,0.0
2012-11-16,221.30999755859375,226.25,218.63999938964844,225.22999572753906,225.22999572753906,4352800,AMZN,241.36629,247.77000427246094,22.540008544921875,0.0
2012-11-29,248.0500030517578,252.47999572753906,247.5,251.27000427246094,251.27000427246094,5310500,AMZN,253.38638,261.5,10.229995727539062,0.0
2012-12-07,254.13999938964844,255.2100067138672,252.00999450683594,253.27000427246094,253.27000427246094,2170300,AMZN,265.97504,250.86999511718747,-2.400009155273466,0.0
2012-12-11,248.5,253.47999572753906,246.64999389648438,250.69000244140625,250.69000244140625,4185200,AMZN,267.16568,258.4800109863281,7.790008544921875,0.0
2012-12-17,249.80999755859375,254.0,249.25999450683594,253.86000061035156,253.86000061035156,2277000,AMZN,267.203,266.3500061035156,12.490005493164062,0.0
2012-12-24,257.29998779296875,259.5,256.9599914550781,258.6199951171875,258.6199951171875,984400,AMZN,271.87552,268.92999267578125,10.30999755859375,0.0
2012-12-26,257.1499938964844,257.4200134277344,248.0399932861328,248.6300048828125,248.6300048828125,4152700,AMZN,272.0131,270.4800109863281,21.850006103515625,0.0
2012-12-28,245.85000610351562,247.44000244140625,245.0500030517578,245.17999267578125,245.17999267578125,1858700,AMZN,269.7733,270.19000244140625,25.010009765625,0.0
2013-01-18,270.8299865722656,274.5,269.6000061035156,272.1199951171875,272.1199951171875,2942000,AMZN,285.2414,257.2099914550781,-14.910003662109375,0.0
2013-02-05,262.0,268.0299987792969,261.4599914550781,266.8900146484375,266.8900146484375,4012900,AMZN,287.95087,263.25,-3.6400146484375,0.0
2013-02-07,264.1000061035156,264.1000061035156,255.11000061035156,260.2300109863281,260.2300109863281,3975700,AMZN,284.98856,265.739990234375,5.509979248046875,0.0
2013-03-19,258.3999938964844,259.5,252.6199951171875,256.4100036621094,256.4100036621094,3738500,AMZN,284.19058,264.7699890136719,8.3599853515625,0.0
2013-04-01,266.9800109863281,267.3999938964844,261.010009765625,261.6099853515625,261.6099853515625,2524800,AMZN,275.7917,263.54998779296875,1.94000244140625,0.0
2013-04-03,262.1199951171875,263.6700134277344,257.75,259.0299987792969,259.0299987792969,2413800,AMZN,276.91254,268.7799987792969,9.75,0.0
2013-04-11,264.739990234375,270.9700012207031,264.739990234375,269.8500061035156,269.8500061035156,3090500,AMZN,276.06683,252.55000305175784,-17.300003051757784,0.0
2013-04-12,270.1199951171875,273.2699890136719,267.0199890136719,272.8699951171875,272.8699951171875,2866300,AMZN,277.5461,258.04998779296875,-14.82000732421875,0.0
2013-04-15,271.0799865722656,275.1199951171875,267.1000061035156,267.7200012207031,267.7200012207031,3326000,AMZN,279.21512,255.72000122070312,-12.0,0.0
2013-04-17,270.79998779296875,270.8500061035156,264.25,267.3999938964844,267.3999938964844,3135100,AMZN,282.08374,258.67999267578125,-8.720001220703125,0.0
2013-04-29,254.89999389648438,257.010009765625,249.14999389648438,249.74000549316406,249.74000549316406,7117000,AMZN,281.7634,267.6300048828125,17.889999389648438,0.0
2013-04-30,249.3699951171875,254.67999267578125,248.55999755859375,253.80999755859375,253.80999755859375,4248800,AMZN,279.93793,268.8599853515625,15.04998779296875,0.0
2013-05-01,253.89999389648438,254.1999969482422,245.75,248.22999572753906,248.22999572753906,4391400,AMZN,277.67786,262.9599914550781,14.729995727539062,0.0
2013-05-02,248.94000244140625,252.92999267578125,245.77999877929688,252.5500030517578,252.5500030517578,3936200,AMZN,275.34473,261.79998779296875,9.249984741210938,0.0
2013-05-09,258.7300109863281,263.54998779296875,256.8800048828125,260.1600036621094,260.1600036621094,2769300,AMZN,272.76648,269.20001220703125,9.040008544921875,0.0
